rideable_type,started_at,start_date,start_day_of_the_week,start_time,ended_at,end_date,end_day_of_the_week,end_time,start_station_name,end_station_name
classic_bike,2/5/2024 16:51,2/5/2024,Monday,16:51:36,2/5/2024 16:58,2/5/2024,Monday,16:58:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 19:13,2/2/2024,Friday,19:13:33,2/2/2024 19:17,2/2/2024,Friday,19:17:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
electric_bike,2/21/2024 13:17,2/21/2024,Wednesday,13:17:17,2/21/2024 13:34,2/21/2024,Wednesday,13:34:00,Racine Ave & 15th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/29/2024 18:12,2/29/2024,Thursday,18:12:47,2/29/2024 18:18,2/29/2024,Thursday,18:18:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/18/2024 21:50,2/18/2024,Sunday,21:50:50,2/18/2024 22:59,2/18/2024,Sunday,22:59:00,Streeter Dr/Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 10:52,2/13/2024,Tuesday,10:52:35,2/13/2024 10:57,2/13/2024,Tuesday,10:57:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 12:02,2/27/2024,Tuesday,12:02:25,2/27/2024 12:06,2/27/2024,Tuesday,12:06:00,State St & Harrison St,Michigan Ave & Ida B Wells Dr
electric_bike,2/12/2024 13:02,2/12/2024,Monday,13:02:57,2/12/2024 13:16,2/12/2024,Monday,13:16:00,Halsted St & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/14/2024 13:35,2/14/2024,Wednesday,13:35:03,2/14/2024 13:48,2/14/2024,Wednesday,13:48:00,Halsted St & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/20/2024 13:12,2/20/2024,Tuesday,13:12:59,2/20/2024 13:24,2/20/2024,Tuesday,13:24:00,Halsted St & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/8/2024 11:40,2/8/2024,Thursday,11:40:37,2/8/2024 11:51,2/8/2024,Thursday,11:51:00,Clinton St & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 8:47,2/23/2024,Friday,8:47:27,2/23/2024 8:58,2/23/2024,Friday,8:58:00,Wells St & Hubbard St,Michigan Ave & Ida B Wells Dr
classic_bike,2/19/2024 19:49,2/19/2024,Monday,19:49:03,2/19/2024 19:52,2/19/2024,Monday,19:52:00,Wabash Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/13/2024 17:14,2/13/2024,Tuesday,17:14:38,2/13/2024 17:19,2/13/2024,Tuesday,17:19:00,LaSalle St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,2/24/2024 15:33,2/24/2024,Saturday,15:33:59,2/24/2024 15:52,2/24/2024,Saturday,15:52:00,Morgan St & 31st St,Michigan Ave & Ida B Wells Dr
classic_bike,2/25/2024 6:38,2/25/2024,Sunday,6:38:30,2/25/2024 6:42,2/25/2024,Sunday,6:42:00,Michigan Ave & Lake St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 8:23,2/8/2024,Thursday,8:23:08,2/8/2024 8:45,2/8/2024,Thursday,8:45:00,Ashland Ave & Chicago Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 9:10,2/23/2024,Friday,9:10:33,2/23/2024 9:24,2/23/2024,Friday,9:24:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 14:31,2/22/2024,Thursday,14:31:01,2/22/2024 14:37,2/22/2024,Thursday,14:37:00,Michigan Ave & 14th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 15:31,2/27/2024,Tuesday,15:31:36,2/27/2024 15:42,2/27/2024,Tuesday,15:42:00,Clinton St & Washington Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 14:17,2/21/2024,Wednesday,14:17:50,2/21/2024 14:34,2/21/2024,Wednesday,14:34:00,Fairbanks Ct & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/28/2024 9:36,2/28/2024,Wednesday,9:36:57,2/28/2024 9:58,2/28/2024,Wednesday,9:58:00,Clinton St & Washington Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/1/2024 17:36,2/1/2024,Thursday,17:36:03,2/1/2024 17:46,2/1/2024,Thursday,17:46:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 10:58,2/7/2024,Wednesday,10:58:50,2/7/2024 11:14,2/7/2024,Wednesday,11:14:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/28/2024 20:55,2/28/2024,Wednesday,20:55:28,2/28/2024 22:08,2/28/2024,Wednesday,22:08:00,St. Clair St & Erie St,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 19:35,2/2/2024,Friday,19:35:38,2/2/2024 19:40,2/2/2024,Friday,19:40:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/11/2024 17:19,2/11/2024,Sunday,17:19:42,2/11/2024 17:24,2/11/2024,Sunday,17:24:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 8:27,2/12/2024,Monday,8:27:45,2/12/2024 8:32,2/12/2024,Monday,8:32:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 16:37,2/27/2024,Tuesday,16:37:17,2/27/2024 16:44,2/27/2024,Tuesday,16:44:00,Canal St & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/4/2024 10:51,2/4/2024,Sunday,10:51:27,2/4/2024 11:02,2/4/2024,Sunday,11:02:00,McClurg Ct & Erie St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 8:35,2/8/2024,Thursday,8:35:39,2/8/2024 8:53,2/8/2024,Thursday,8:53:00,Canal St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/3/2024 17:03,2/3/2024,Saturday,17:03:38,2/3/2024 17:12,2/3/2024,Saturday,17:12:00,Clark St & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,2/27/2024 14:19,2/27/2024,Tuesday,14:19:07,2/27/2024 14:26,2/27/2024,Tuesday,14:26:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,2/28/2024 17:20,2/28/2024,Wednesday,17:20:09,2/28/2024 17:26,2/28/2024,Wednesday,17:26:00,Canal St & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 10:06,2/7/2024,Wednesday,10:06:35,2/7/2024 10:14,2/7/2024,Wednesday,10:14:00,Wabash Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 13:39,2/23/2024,Friday,13:39:22,2/23/2024 13:44,2/23/2024,Friday,13:44:00,LaSalle St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,2/27/2024 4:35,2/27/2024,Tuesday,4:35:57,2/27/2024 5:01,2/27/2024,Tuesday,5:01:00,DuSable Lake Shore Dr & Belmont Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 16:28,2/2/2024,Friday,16:28:36,2/2/2024 16:35,2/2/2024,Friday,16:35:00,Wells St & Polk St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 23:10,2/8/2024,Thursday,23:10:20,2/8/2024 23:12,2/8/2024,Thursday,23:12:00,Wabash Ave & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/15/2024 14:08,2/15/2024,Thursday,14:08:57,2/15/2024 14:20,2/15/2024,Thursday,14:20:00,State St & 19th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 14:26,2/14/2024,Wednesday,14:26:40,2/14/2024 14:36,2/14/2024,Wednesday,14:36:00,State St & 19th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 10:47,2/22/2024,Thursday,10:47:55,2/22/2024 10:52,2/22/2024,Thursday,10:52:00,Michigan Ave & Washington St,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 10:12,2/23/2024,Friday,10:12:40,2/23/2024 10:15,2/23/2024,Friday,10:15:00,Wabash Ave & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/20/2024 16:51,2/20/2024,Tuesday,16:51:55,2/20/2024 17:00,2/20/2024,Tuesday,17:00:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 23:08,2/21/2024,Wednesday,23:08:41,2/21/2024 23:12,2/21/2024,Wednesday,23:12:00,Millennium Park,Michigan Ave & Ida B Wells Dr
classic_bike,2/5/2024 7:54,2/5/2024,Monday,7:54:27,2/5/2024 7:57,2/5/2024,Monday,7:57:00,Millennium Park,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 15:29,2/8/2024,Thursday,15:29:51,2/8/2024 15:34,2/8/2024,Thursday,15:34:00,Millennium Park,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 12:02,2/14/2024,Wednesday,12:02:48,2/14/2024 12:44,2/14/2024,Wednesday,12:44:00,State St & Pearson St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 9:05,2/16/2024,Friday,9:05:58,2/16/2024 9:10,2/16/2024,Friday,9:10:00,Wabash Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/29/2024 18:22,2/29/2024,Thursday,18:22:43,2/29/2024 19:00,2/29/2024,Thursday,19:00:00,DuSable Lake Shore Dr & Belmont Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 8:36,2/14/2024,Wednesday,8:36:38,2/14/2024 8:41,2/14/2024,Wednesday,8:41:00,Wabash Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/2/2024 14:03,2/2/2024,Friday,14:03:13,2/2/2024 14:18,2/2/2024,Friday,14:18:00,Emerald Ave & 31st St,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 17:41,2/12/2024,Monday,17:41:59,2/12/2024 17:47,2/12/2024,Monday,17:47:00,Franklin St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/23/2024 15:31,2/23/2024,Friday,15:31:58,2/23/2024 15:39,2/23/2024,Friday,15:39:00,Michigan Ave & Lake St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 20:37,2/9/2024,Friday,20:37:37,2/9/2024 21:06,2/9/2024,Friday,21:06:00,Michigan Ave & 8th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/3/2024 12:59,2/3/2024,Saturday,12:59:34,2/3/2024 13:16,2/3/2024,Saturday,13:16:00,Milwaukee Ave & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 21:06,2/22/2024,Thursday,21:06:14,2/22/2024 21:53,2/22/2024,Thursday,21:53:00,Noble St & Milwaukee Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 17:29,2/12/2024,Monday,17:29:19,2/12/2024 17:37,2/12/2024,Monday,17:37:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,2/6/2024 19:43,2/6/2024,Tuesday,19:43:32,2/6/2024 19:53,2/6/2024,Tuesday,19:53:00,Clinton St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 1:31,2/9/2024,Friday,1:31:45,2/9/2024 1:34,2/9/2024,Friday,1:34:00,Wabash Ave & Adams St,Michigan Ave & Ida B Wells Dr
electric_bike,2/6/2024 9:24,2/6/2024,Tuesday,9:24:22,2/6/2024 9:31,2/6/2024,Tuesday,9:31:00,900 W Harrison St,Michigan Ave & Ida B Wells Dr
electric_bike,2/20/2024 9:32,2/20/2024,Tuesday,9:32:31,2/20/2024 9:40,2/20/2024,Tuesday,9:40:00,900 W Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 9:06,2/8/2024,Thursday,9:06:37,2/8/2024 9:19,2/8/2024,Thursday,9:19:00,900 W Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 13:31,2/14/2024,Wednesday,13:31:08,2/14/2024 13:34,2/14/2024,Wednesday,13:34:00,Federal St & Polk St,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 21:07,2/22/2024,Thursday,21:07:30,2/22/2024 21:54,2/22/2024,Thursday,21:54:00,Noble St & Milwaukee Ave,Michigan Ave & Ida B Wells Dr
electric_bike,2/7/2024 11:29,2/7/2024,Wednesday,11:29:25,2/7/2024 12:00,2/7/2024,Wednesday,12:00:00,Sheridan Rd & Montrose Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 13:04,2/2/2024,Friday,13:04:11,2/2/2024 13:28,2/2/2024,Friday,13:28:00,Halsted St & Dickens Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/14/2024 16:35,2/14/2024,Wednesday,16:35:47,2/14/2024 17:16,2/14/2024,Wednesday,17:16:00,Michigan Ave & Oak St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 13:15,2/16/2024,Friday,13:15:17,2/16/2024 13:18,2/16/2024,Friday,13:18:00,Dearborn St & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/7/2024 10:06,2/7/2024,Wednesday,10:06:40,2/7/2024 10:51,2/7/2024,Wednesday,10:51:00,Jeffery Blvd & 67th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 11:24,2/9/2024,Friday,11:24:07,2/9/2024 11:41,2/9/2024,Friday,11:41:00,Wentworth Ave & 24th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 11:03,2/9/2024,Friday,11:03:53,2/9/2024 11:14,2/9/2024,Friday,11:14:00,Clinton St & Madison St,Michigan Ave & Ida B Wells Dr
electric_bike,2/26/2024 7:59,2/26/2024,Monday,7:59:39,2/26/2024 8:09,2/26/2024,Monday,8:09:00,Clinton St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 8:57,2/9/2024,Friday,8:57:06,2/9/2024 9:00,2/9/2024,Friday,9:00:00,Wabash Ave & 9th St,Michigan Ave & Ida B Wells Dr
electric_bike,2/9/2024 11:32,2/9/2024,Friday,11:32:53,2/9/2024 12:06,2/9/2024,Friday,12:06:00,Streeter Dr/Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 18:47,2/21/2024,Wednesday,18:47:45,2/21/2024 18:52,2/21/2024,Wednesday,18:52:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 11:31,2/22/2024,Thursday,11:31:37,2/22/2024 11:47,2/22/2024,Thursday,11:47:00,Wentworth Ave & 24th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 8:24,2/16/2024,Friday,8:24:53,2/16/2024 8:44,2/16/2024,Friday,8:44:00,Wabash Ave & 9th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 19:36,2/2/2024,Friday,19:36:03,2/2/2024 19:40,2/2/2024,Friday,19:40:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 17:22,2/16/2024,Friday,17:22:54,2/16/2024 17:27,2/16/2024,Friday,17:27:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 18:48,2/21/2024,Wednesday,18:48:03,2/21/2024 18:52,2/21/2024,Wednesday,18:52:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
classic_bike,2/11/2024 17:19,2/11/2024,Sunday,17:19:43,2/11/2024 17:24,2/11/2024,Sunday,17:24:00,Indiana Ave & Roosevelt Rd,Michigan Ave & Ida B Wells Dr
electric_bike,2/13/2024 16:30,2/13/2024,Tuesday,16:30:59,2/13/2024 16:38,2/13/2024,Tuesday,16:38:00,Canal St & Adams St,Michigan Ave & Ida B Wells Dr
electric_bike,2/14/2024 16:53,2/14/2024,Wednesday,16:53:14,2/14/2024 16:59,2/14/2024,Wednesday,16:59:00,Canal St & Adams St,Michigan Ave & Ida B Wells Dr
classic_bike,2/21/2024 16:56,2/21/2024,Wednesday,16:56:15,2/21/2024 17:03,2/21/2024,Wednesday,17:03:00,Canal St & Adams St,Michigan Ave & Ida B Wells Dr
electric_bike,2/10/2024 12:21,2/10/2024,Saturday,12:21:04,2/10/2024 12:34,2/10/2024,Saturday,12:34:00,Clark St & Elm St,Michigan Ave & Ida B Wells Dr
classic_bike,2/8/2024 8:48,2/8/2024,Thursday,8:48:58,2/8/2024 8:51,2/8/2024,Thursday,8:51:00,Wabash Ave & 9th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/16/2024 8:32,2/16/2024,Friday,8:32:27,2/16/2024 8:44,2/16/2024,Friday,8:44:00,Wabash Ave & 9th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/11/2024 12:08,2/11/2024,Sunday,12:08:19,2/11/2024 12:16,2/11/2024,Sunday,12:16:00,Franklin St & Monroe St,Michigan Ave & Ida B Wells Dr
classic_bike,2/2/2024 9:11,2/2/2024,Friday,9:11:57,2/2/2024 9:20,2/2/2024,Friday,9:20:00,State St & Randolph St,Michigan Ave & Ida B Wells Dr
classic_bike,2/10/2024 11:38,2/10/2024,Saturday,11:38:16,2/10/2024 11:46,2/10/2024,Saturday,11:46:00,Franklin St & Monroe St,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 8:33,2/12/2024,Monday,8:33:21,2/12/2024 8:43,2/12/2024,Monday,8:43:00,Michigan Ave & 18th St,Michigan Ave & Ida B Wells Dr
electric_bike,2/28/2024 8:07,2/28/2024,Wednesday,8:07:36,2/28/2024 8:15,2/28/2024,Wednesday,8:15:00,Michigan Ave & 18th St,Michigan Ave & Ida B Wells Dr
electric_bike,2/26/2024 8:11,2/26/2024,Monday,8:11:12,2/26/2024 8:18,2/26/2024,Monday,8:18:00,Michigan Ave & 18th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/22/2024 14:37,2/22/2024,Thursday,14:37:16,2/22/2024 14:46,2/22/2024,Thursday,14:46:00,Michigan Ave & 18th St,Michigan Ave & Ida B Wells Dr
classic_bike,2/12/2024 12:50,2/12/2024,Monday,12:50:22,2/12/2024 14:46,2/12/2024,Monday,14:46:00,Clark St & Lake St,Michigan Ave & Ida B Wells Dr
electric_bike,2/23/2024 14:01,2/23/2024,Friday,14:01:55,2/23/2024 14:08,2/23/2024,Friday,14:08:00,Michigan Ave & 18th St,Michigan Ave & Ida B Wells Dr
electric_bike,2/17/2024 15:35,2/17/2024,Saturday,15:35:56,2/17/2024 15:57,2/17/2024,Saturday,15:57:00,Wilton Ave & Belmont Ave,Michigan Ave & Ida B Wells Dr
classic_bike,2/9/2024 13:21,2/9/2024,Friday,13:21:06,2/9/2024 13:35,2/9/2024,Friday,13:35:00,Kingsbury St & Kinzie St,Michigan Ave & Ida B Wells Dr
electric_bike,2/6/2024 11:42,2/6/2024,Tuesday,11:42:05,2/6/2024 12:01,2/6/2024,Tuesday,12:01:00,Wood St & Chicago Ave,Michigan Ave & Ida B Wells Dr
electric_bike,3/20/2024 16:05,3/20/2024,Wednesday,16:05:00,3/20/2024 16:08,3/20/2024,Wednesday,16:08:00,Michigan Ave & Lake St,Michigan Ave & Ida B Wells Dr
classic_bike,3/24/2024 7:32,3/24/2024,Sunday,7:32:00,3/24/2024 7:51,3/24/2024,Sunday,7:51:00,Loomis St & Lexington St,Michigan Ave & Ida B Wells Dr
electric_bike,3/6/2024 8:39,3/6/2024,Wednesday,8:39:00,3/6/2024 8:55,3/6/2024,Wednesday,8:55:00,Carpenter St & Huron St,Michigan Ave & Ida B Wells Dr
classic_bike,3/30/2024 15:55,3/30/2024,Saturday,15:55:00,3/30/2024 16:17,3/30/2024,Saturday,16:17:00,DuSable Lake Shore Dr & Monroe St,Michigan Ave & Ida B Wells Dr
classic_bike,3/30/2024 15:54,3/30/2024,Saturday,15:54:00,3/30/2024 16:17,3/30/2024,Saturday,16:17:00,DuSable Lake Shore Dr & Monroe St,Michigan Ave & Ida B Wells Dr
classic_bike,3/17/2024 15:38,3/17/2024,Sunday,15:38:00,3/17/2024 15:52,3/17/2024,Sunday,15:52:00,Carpenter St & Huron St,Michigan Ave & Ida B Wells Dr
classic_bike,3/6/2024 17:30,3/6/2024,Wednesday,17:30:00,3/6/2024 17:38,3/6/2024,Wednesday,17:38:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/11/2024 17:33,3/11/2024,Monday,17:33:00,3/11/2024 17:41,3/11/2024,Monday,17:41:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/13/2024 16:43,3/13/2024,Wednesday,16:43:00,3/13/2024 16:51,3/13/2024,Wednesday,16:51:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/27/2024 18:01,3/27/2024,Wednesday,18:01:00,3/27/2024 18:07,3/27/2024,Wednesday,18:07:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/5/2024 17:32,3/5/2024,Tuesday,17:32:00,3/5/2024 17:40,3/5/2024,Tuesday,17:40:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/7/2024 17:27,3/7/2024,Thursday,17:27:00,3/7/2024 17:36,3/7/2024,Thursday,17:36:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/28/2024 17:21,3/28/2024,Thursday,17:21:00,3/28/2024 17:28,3/28/2024,Thursday,17:28:00,Canal St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
electric_bike,3/5/2024 16:53,3/5/2024,Tuesday,16:53:00,3/5/2024 17:01,3/5/2024,Tuesday,17:01:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/13/2024 16:44,3/13/2024,Wednesday,16:44:00,3/13/2024 16:52,3/13/2024,Wednesday,16:52:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/22/2024 14:57,3/22/2024,Friday,14:57:00,3/22/2024 15:06,3/22/2024,Friday,15:06:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/7/2024 17:01,3/7/2024,Thursday,17:01:00,3/7/2024 17:09,3/7/2024,Thursday,17:09:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/30/2024 12:15,3/30/2024,Saturday,12:15:00,3/30/2024 12:23,3/30/2024,Saturday,12:23:00,Wacker Dr & Washington St,Michigan Ave & Ida B Wells Dr
electric_bike,3/21/2024 8:15,3/21/2024,Thursday,8:15:00,3/21/2024 8:37,3/21/2024,Thursday,8:37:00,Wood St & Chicago Ave,Michigan Ave & Ida B Wells Dr
electric_bike,3/18/2024 17:00,3/18/2024,Monday,17:00:00,3/18/2024 17:07,3/18/2024,Monday,17:07:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 16:44,3/12/2024,Tuesday,16:44:00,3/12/2024 16:52,3/12/2024,Tuesday,16:52:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/24/2024 7:48,3/24/2024,Sunday,7:48:00,3/24/2024 7:53,3/24/2024,Sunday,7:53:00,Wells St & Polk St,Michigan Ave & Ida B Wells Dr
electric_bike,3/19/2024 16:37,3/19/2024,Tuesday,16:37:00,3/19/2024 16:44,3/19/2024,Tuesday,16:44:00,Clinton St & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 15:57,3/18/2024,Monday,15:57:00,3/18/2024 16:07,3/18/2024,Monday,16:07:00,Canal St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/19/2024 15:28,3/19/2024,Tuesday,15:28:00,3/19/2024 15:38,3/19/2024,Tuesday,15:38:00,Canal St & Madison St,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 16:16,3/2/2024,Saturday,16:16:00,3/2/2024 16:18,3/2/2024,Saturday,16:18:00,Michigan Ave & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/12/2024 12:24,3/12/2024,Tuesday,12:24:00,3/12/2024 12:25,3/12/2024,Tuesday,12:25:00,Michigan Ave & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 11:46,3/18/2024,Monday,11:46:00,3/18/2024 11:57,3/18/2024,Monday,11:57:00,Michigan Ave & Jackson Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/2/2024 12:29,3/2/2024,Saturday,12:29:00,3/2/2024 12:38,3/2/2024,Saturday,12:38:00,Franklin St & Monroe St,Michigan Ave & Ida B Wells Dr
classic_bike,3/5/2024 21:19,3/5/2024,Tuesday,21:19:00,3/5/2024 21:25,3/5/2024,Tuesday,21:25:00,State St & Randolph St,Michigan Ave & Ida B Wells Dr
electric_bike,3/21/2024 20:03,3/21/2024,Thursday,20:03:00,3/21/2024 20:13,3/21/2024,Thursday,20:13:00,State St & Randolph St,Michigan Ave & Ida B Wells Dr
electric_bike,3/20/2024 11:18,3/20/2024,Wednesday,11:18:00,3/20/2024 11:27,3/20/2024,Wednesday,11:27:00,Clinton St & Washington Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/18/2024 8:43,3/18/2024,Monday,8:43:00,3/18/2024 8:54,3/18/2024,Monday,8:54:00,Clinton St & Washington Blvd,Michigan Ave & Ida B Wells Dr
classic_bike,3/25/2024 16:56,3/25/2024,Monday,16:56:00,3/25/2024 17:04,3/25/2024,Monday,17:04:00,Canal St & Harrison St,Michigan Ave & Ida B Wells Dr
electric_bike,3/4/2024 14:28,3/4/2024,Monday,14:28:00,3/4/2024 14:45,3/4/2024,Monday,14:45:00,Wood St & Chicago Ave,Michigan Ave & Ida B Wells Dr
electric_bike,3/13/2024 8:38,3/13/2024,Wednesday,8:38:00,3/13/2024 8:58,3/13/2024,Wednesday,8:58:00,Wood St & Chicago Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/15/2024 8:59,3/15/2024,Friday,8:59:00,3/15/2024 9:07,3/15/2024,Friday,9:07:00,Wabash Ave & 16th St,Michigan Ave & Ida B Wells Dr
classic_bike,3/24/2024 20:02,3/24/2024,Sunday,20:02:00,3/24/2024 20:07,3/24/2024,Sunday,20:07:00,Financial Pl & Ida B Wells Dr,Michigan Ave & Ida B Wells Dr
classic_bike,3/10/2024 1:18,3/10/2024,Sunday,1:18:00,3/10/2024 1:30,3/10/2024,Sunday,1:30:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/24/2024 13:51,3/24/2024,Sunday,13:51:00,3/24/2024 15:19,3/24/2024,Sunday,15:19:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
electric_bike,3/17/2024 16:34,3/17/2024,Sunday,16:34:00,3/17/2024 16:47,3/17/2024,Sunday,16:47:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/24/2024 14:55,3/24/2024,Sunday,14:55:00,3/24/2024 16:49,3/24/2024,Sunday,16:49:00,Streeter Dr & Grand Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/16/2024 14:27,3/16/2024,Saturday,14:27:00,3/16/2024 14:54,3/16/2024,Saturday,14:54:00,Halsted St & Clybourn Ave,Michigan Ave & Ida B Wells Dr
classic_bike,3/23/2024 12:07,3/23/2024,Saturday,12:07:00,3/23/2024 12:41,3/23/2024,Saturday,12:41:00,Bissell St & Armitage Ave*,Michigan Ave & Ida B Wells Dr
